id_pagamento_cliente,codigo_barras,linha_digitavel,data_vencimento,url_boleto,ativo
113,3704461866140055255007715066426,62913.78612 35685.160547 31533.223165 6 46725971351883,2025-05-02 11:31:30,TABn+Z+VZRBhE7D5ULgDfhRTmKE4c31yRSeuJcrKTlfUv3OGzIeoH9C152/GN2PhMwk=,1
114,0916167467438412814786556482746,75216.72110 22850.393273 73970.998444 3 35872374860908,2025-05-03 00:21:43,RqP5g8VxDziSqLdam2OuaZGVEknpRu1U80FsWDWI6447SrN+qKP7CEeauEuoGcYC,1
115,4540722232389049500697195806439,33548.34562 36844.746221 29113.679894 4 95127844987269,2025-05-03 15:39:11,BPLALa5PrKTDS7nPNGsLuvCaM2pyK1ae8dDe+A+tjBBbY5qt0uadCPI2bxzjq7qIFVBr,1
116,9731175656955465400385613822293,19918.91079 73036.579492 54719.672735 0 71723347234540,2025-05-02 17:56:44,3VuFzzYCl0iApongjz6XwB/BnL/mYiUrM3eAXiGpmmfJrRjQ56zsxvSBgpJbn62WzF4=,1
117,3048286283067688149333442741284,61385.12841 46251.972029 62945.360469 8 66506354947135,2025-05-02 03:49:05,q9fvgYmhZuba9nXIbDrR/Xo6SM3n+TepLxEZ3qAMUkZGmJjxfL+0nXrkU36wYzTT+zC5z/X/,0
118,3400048590747584960685594106178,52272.87472 78423.164559 65693.085951 8 76612108282222,2025-05-02 07:40:36,1wphcG+WMnlGbu0Mf38/VnJQ+bsR2r8CwtFYmKXjN20N4Ddn8aAVxNEruy0jF6BH,0
119,6894357668722287012277154508397,73075.96712 73180.340965 28700.700108 6 33461984581617,2025-05-03 11:14:25,6qFlicCgQPlUygaZHEWh6m+0xqzgADadCVh4bjWNHdn6GbI1LFOBzcg3GHK2s3WBbOaxsA==,0
120,3551655518127090146464493373515,03758.59807 88122.119996 65627.757744 7 66350000464232,2025-05-02 13:09:01,N96JVK7Lqqh3sK0h7wx1Oe+qHMcfLDcPSM+sC7IZPjO67aNKnkJHvax7ILRf8HNfM8ustAta,1
121,8489887333851214836617911021629,46237.47214 40161.022468 75436.082449 9 30635830872327,2025-05-03 12:07:05,p0G98zqzvqZ3nsBNjToyN9oXaoqlRNArY2raR+tgMK9vgSL/AHa038akWuBPspb67dVK,0
122,5658796733380944475990168743363,59461.07299 56272.855712 50727.030719 5 03282474354904,2025-05-01 20:52:10,u9m9SMW/WcGVHCgNKfZ54Ty/N+4ygGz1iNu96rHnIIIvqqi6K0oDJ2FTp/V4YJ0j,1
123,4335796957215019754474176208637,64196.44455 15316.166361 73332.762429 7 38881738555436,2025-05-02 14:00:41,NJTF3+fTkAzErSy3XyEqVAqx3Y+7u4AaK19vCDK6nDq3OstJAcOt7s3tx5xodywKXeCzkzZB4g==,1
124,0757862108246719765514556499377,03338.41034 17470.320063 22025.247906 2 37694102322524,2025-05-02 13:15:05,xJlhPAumS+ZD6wDiObAK9h1FWdJr/fmIwx+KNWR/My+XGduSYHme9miuKA1EtmF0n68w,0
125,5444013226067297637887326065714,59627.52195 51280.348411 45846.383220 7 60830942638848,2025-05-03 02:35:36,C+kTASJ/y/ax3i6edkr8BAKYMJX+y7BFkNCBCR2JeZXPjep1lZBInzCoNv1/N3glQ+c=,1
126,6711511474628360981292840277539,80180.65236 49644.494595 17337.568623 1 51360956128762,2025-05-02 15:23:11,YETlEe3WMPeODxx5JFuT7U9CWSo0afWcDwe3oLRArpiqfaOmgqHYPfYbJzXqZg==,0
127,6547398021054872380916279050740,83498.63451 65683.357102 04686.201195 9 48312543079496,2025-05-03 03:28:15,Mi3dzKGGzUmGwA50TEUs8mKv3Y2NZFcuJUjgD3+sB/E/Gsgf9gmVi7SGvd+XLU1NNCFJuk9a,1
128,8801786116270065365358292936633,40959.66299 50432.336970 47024.273645 3 51289552396510,2025-05-02 00:57:30,5ekQuSzfOZhbVNffP5m41RGDnd725KJ+xjd0VKVfOZJrZwC8SH88oBqQfHjsEmxQoUD/gmXSoA==,0
129,8795880253595130112665033450163,84597.53019 34247.930197 07323.443450 9 34807645310394,2025-05-02 00:09:06,mY85Uxhv6EtorcbyHM6oqegCXsjZIh8A04HHN2rEQNR9u9iGlcWG1L3fbO/7J7w=,0
130,6249647873479742763066481544171,47397.47047 59505.540490 18218.815701 8 54813827746389,2025-05-02 02:45:00,smkFTm/DoGkEVGVezepIWK4S15IvzxPz1+oOyC8dpZyAUUbqHqyOdV6TStA7oqhPSIDaZa1zLhhLEA==,0
131,3655490401548846943116745995774,19800.02894 05124.962690 85519.997800 9 13957665009902,2025-05-02 07:49:04,SJwEP3GlCCoqwu1R38Ci/CM4zQQEawn9qLWzQRZXbNc7iOoxytOZYUOBLtGzxzdtbjpStqn+qW0A3w==,1
132,4465290164604964336947213295414,63859.63873 62714.288640 40326.400691 7 03535573258417,2025-05-03 06:26:14,pHjGZqDHAhNuXQ0U7s+bO2krrRnKGWKY9EsgnDpggmE37KmvuwXl31hYpRqxcIA3ZwZt,0
133,2744322758597138350896602974130,76772.71700 35119.977866 75726.722745 5 27534912383468,2025-05-01 22:25:30,xjCDFL6GKpkM9EqxR3mh0Ei1hQmWCp1xRg0xhJWTvRuDhXRakvO5eXJnOnTv/uQeTYx5aJI=,0
134,3665136720546795100535680019565,23629.59818 67279.744332 17736.266460 4 42396405991959,2025-05-03 19:02:44,9nvdblVRMZI1yy3CmJzMDmgdFLXKgbB6vextitYRy5IFJxBhxVk002+uph5Dvygh/D+o0A==,0
135,7507048466538332705724032687668,89512.89874 61488.393995 76515.129503 7 67241795296326,2025-05-03 16:27:52,nHakqQOAYbM17k7F1mOVGaMEpCHknNDeNUS8WY0HGVtuh+clp3N+7+tVgVOGBLbNrnU=,1
136,8951358776519695945451620447690,08489.46312 55536.565875 43714.552904 0 08310363921846,2025-05-03 13:40:25,/meZ2tfhIRpTDfcf38LgY/+RVhiUhVoqtcT7EJ72K8+GYQYai4UtRzKOBVmAcQtMK8OZJA==,1
137,9805904199234622679865947652837,86822.58500 07608.288980 14026.972398 5 53210113963678,2025-05-02 14:46:36,2TFWD3ImC3v797OqieqaOtxbPy451P0DA03S0uKZhUswfxBT9tpGx3lEthsD,1
138,6147548299700662049773913743763,17478.12373 26584.440886 48166.251223 3 46217925629120,2025-05-03 14:22:54,DkIyA1kdT9kpRqUn1gJcbHYeouan7mWDoC9l6j0UEML3YL7uH8DieYgGGUefi4OBTQ9GBSoptA==,1
139,3198092206798892974680440027933,40529.08598 24198.448799 52728.093306 3 82491834210225,2025-05-03 04:38:19,1yW1m89VAGzIpAZEZeXTd9MQ/kldfy0p4dn4xfTn2iKyapcqGwlBeIDerwe7ep2ztfk3P+HWxQ==,0
140,9316403436696945270138544999550,78766.00878 50799.000576 70022.839993 7 57968627532182,2025-05-01 20:19:45,bgme24p0Df2xh71s5KqSTQbpSVMgzImFEzMRmzFsNY7f3FzfKXFnm74YJLXOdpl6iPUaqq2xx0WFKQ0=,1
141,8249763491359358399632379007056,67335.37881 36290.162262 83851.274710 1 61248107276356,2025-05-01 22:17:50,EerrZroDwBg9pE2pST07ILsDFhnejKeLSn5kKyTUSHtI6uU5TE76gHjEWmbm2NdW/Zma1Mbr,1
142,8263664951920834576420208681140,59256.29458 03357.246980 73948.726165 5 46192586994102,2025-05-02 03:53:49,9vlIRMsksK6250lGdtT3bUuvO/lyAgsQwLT/I6Pg+3zn8ZSpNeqshMCx1GPv2ytUQZE=,1
143,0391423521531514889350260755861,80604.87472 73849.797352 41617.545272 0 41354396429850,2025-05-01 23:32:00,Q7Gin9Dg/yv+os+L2NdegGXy1CvViQbzDMVpmrNQwLCTGcXA8MpEXw+sh4eXIfDvk0x1pQ==,1
144,1996806288647578777429984689577,93920.10820 11996.336421 36091.840044 5 81743247477735,2025-05-02 01:52:33,umjO1pVF3OeVC3N/V46+mpa8Pf9z8WV1bzS/vZcOCcZz5HvvxxmBD13dHjmRM6NiZfNkPw==,1
145,8646047871368960321669469600409,32520.12166 65434.967903 31813.978418 5 05314042654570,2025-05-01 22:19:12,eLmeU9qSA3JU84CmJwBvcSmmAB/5SN6LfHEAnUJfi+P4lWPM23g6nwoCHK37BDZ/jA==,0
146,9324281838033412907833676870603,66781.68853 45872.962347 62407.660348 9 35220996646422,2025-05-02 08:59:28,1/GGer4qnQJbn22NaHeJ/LOnKmhl7c6fgK5z+MreA+/KpRBAfl4c3aklf4ZLr7jpyncv+9QzwNQ=,0
147,1263429839075535913625481143547,71815.19987 29225.876899 98998.195207 6 81528687610786,2025-05-03 15:53:11,D3+EMUXDBVhlAHeasczMMFHDA/REpo6jNsfYEGXU/CA69uKA8kwf9StNyWLM3t4=,0
148,6623440932123489624599259795551,15116.26900 60161.288766 42645.011121 0 87407883380516,2025-05-02 22:08:24,EDExoSNUSAaubNBaMw7dwilPsB7hYekUHenR9kkkSKHQrnq81GK2rKbCUCmY/B1ETg==,1
149,5692915145603922259180983085267,31871.63576 57439.646815 78079.453459 5 39277516952945,2025-05-02 02:25:33,sa38BZVf9hRwduPc4NC2vSwJAf4v1iSC9BV4a55dKF8WxD8o/+yCUN45p9pybNr0iYYcypiGhg==,0
150,5642565842187351390950633758734,08649.60780 18804.652721 01944.527027 5 47953691968547,2025-05-02 14:01:42,1XabPjL9qrp+yhlzMh1SggAv1fbQYhOXOSYe6PPCVi28qxk/O56TuI+gAaG5tFDF7Q==,1
151,7345263594785791034427645881537,87382.93036 72164.421906 11149.445594 4 97024154726749,2025-05-03 15:29:51,zQNjYq1a0YDvR0rV2H/VYiwm5xdPyayURgB2X8LQhARw8H6aySxeicxFV2WwIPtE8k8=,0
152,8532258493277673769246010999340,87945.53297 57493.146811 02750.724333 8 29313302125437,2025-05-03 14:32:40,euo+4MiTa8AeoNIN0kP0VDJH9ps1YY5t3wCuhe214bzW26wO1FUonLRQwi6NDydnoVwrlKUCuNM=,0
153,6043143299059710002679266992168,15762.23473 32885.244101 39367.012553 4 85374672935949,2025-05-02 17:21:56,dmJWirdZ/jA1AHFoa3ysLsjMzhKqVJN/qgwc9UktgIY35d31ZXuVkJ1y67ahPSQ=,0
154,0136525080576008864992045956615,34577.70286 65466.594296 09746.161196 2 95815338146623,2025-05-01 22:28:46,iSWB6NDXCz/O4A0y1ejIhh9HsX/Kk9yME3nW33TJ8kkchTkivrPG/qYtMsG5nJvc,0
155,7848802469623261641627886105505,97274.06294 36622.406297 09134.043172 6 66589880866338,2025-05-03 19:06:12,Bzak5/IuIypRgrHWJArNWBWIETwgxG4YDAXTtyuKsh2ZJeUi5X48S5at9ZyVazEOkQ==,0
156,8181598247310926802153261206619,85911.72907 56209.326050 80010.492824 3 66466429784215,2025-05-02 21:52:37,+iJIIPAVfe/NlA/odKqXZw7A5Uq17UqSTlMWkoJRyEqE82T9gE+gS0FJ7yvGz0zew5k=,0
157,4407288478709420808144093952024,89125.67022 40126.083177 41046.545668 2 56612030227413,2025-05-02 22:26:28,Uv81+lbofwHumLrBc1AaQobvTKqK6gtb8Way38XbOQ+g/I1KUFvMfEbdEt7G8MpDyPM=,0
158,0171801723584736662573138221165,02945.65421 91852.814635 60306.594681 1 39441939688528,2025-05-03 17:21:24,CgrslB77wl/KSmm8TASB+iVe1hdQONrjUt175/vZ4h2aZeNQCuaauFV9MqAMlpIh3ZoWXy8=,0
159,1205604806875762833110812671259,22003.93673 29112.235037 87109.974372 3 64149903760154,2025-05-02 07:36:48,IbtuRp7nd3q1xnUo2TdRzcsdQMIWoftmPNvTL/Q/IGj3u2RxusWt3zLOGdhpKOtV3S4TKA==,1
160,6688029302112435467731196916485,25184.34170 98169.556084 18180.116402 4 31257058918318,2025-05-01 22:05:27,iRKBpAQQd5mjM1l1s+Rk8CfbdgU+1X9802GIV7+rKby8OdWTzNrJYVYuSNhQufV1LA==,1
161,9426311831980767928515187267037,71713.53047 60639.512328 93856.047161 5 98663161257879,2025-05-03 19:37:29,z4u8V3PlAdnDh+VW0I0mmgnR3A+CWKDcdB7OrOmd7B4eyvcq3E69R+Z1FleiOjgbgw==,1
162,3904740125389068547933792535659,09123.09150 81389.924241 64021.828482 6 13483732539697,2025-05-03 04:19:20,i+RV3YV/f06wFYJ4kOMCI+DwdWutJAMHrO/8BGxru5l1bFSw5K4ye4QzwL93AG877Q==,0
163,6260794020892921643236769715294,28652.75370 99521.038776 24987.884203 7 11017161295371,2025-05-03 02:03:13,o/s9FpCQEwYhDj05KraR9oitosdn8mUVS5a+Lg08gTI2d9LqWSqN3U+8H3iS7q77kpqzylXA,0
164,5483615240589066848870303672408,39699.27326 75714.956710 26085.089027 5 03656082862734,2025-05-03 14:53:59,nfz76UlxrhFYh5uWnndGKOHG6NDM7bk3llQt9Z13QAzFoyG2JX2nPKDGnaHdftW+afaajAQdV5M=,0
165,1181035897774080300231955077024,07962.44200 67988.584272 23307.522431 2 75394136889191,2025-05-02 22:02:26,sHGXpT5mlfNkvARc/9wEe9o8MixF5z0eGOpq5gs5Kgdl69MSP124JCI1LYrF/v8SBZ6QsfKFNA==,1
166,2884367897426049379798971084086,03873.21725 70003.170047 56283.891703 1 03423176239419,2025-05-02 15:33:59,vR/yRD5ydbT2ktyOwUjm09hzmBwebF9mSRm/nhp0rHAuhv2X47HRLtc+lNefPaRCuLo=,0
167,0103062228157333962727932986709,51112.07871 89817.292009 49829.139746 5 83349836202393,2025-05-02 08:15:33,4LtmCEDVvOgt23sTIMu8e+ytba26kQFEzERLHbR53oGXV/D7RXlMgmbka4n5rQ==,1
168,8966398718803909055021472668651,40932.65777 56582.059727 01325.410976 9 65997103567170,2025-05-03 06:57:47,ldFGZHhX3iCtgwSsUlwWoKg8VD80lXRAoIhnslfPx/JxduC9jlEacjEQZMiN6Y5pqpZCKADmxsbZd6E=,1
169,4443661091775583986751140154716,60555.85818 98522.084071 10987.826646 3 30007277666236,2025-05-02 21:01:32,9tbjYVpxmvg0bdXlxGxylp2HCLbdnbMjqsCDxR8fzUGL1vlbMeTiKbpit42/gwU=,1
170,5678680910669206870960368854630,63792.82273 16013.905452 88111.150137 5 33791296498531,2025-05-03 05:13:25,gqIyEw9rPqi+YlB/bY7JmqoGWwz9FTjadRW5qRXFLYdlmGDUJ9NeZyYSJxNbYf0IcC7U+ZZkhwpUJIo=,1
171,4898472098813017505586738640858,34308.40369 22573.140701 36402.209025 9 30249032601313,2025-05-02 08:34:47,vCtShk8/Qsg7wM+2mUgEBMHI3ucjzoOHU06bf1lmGSsUNskWmUiW/zhP6vrdkPT7tUSK+G8J7A==,1
172,0211311527544859568138981580934,91460.93689 48002.298090 10546.479412 0 31937344176903,2025-05-03 00:30:45,azLZ+YAM8c9YEeK2zGnsUR869U124dm23QYoXckw0S6/XhLuAn9KQBAS/R9YRA==,0
173,1942273082164276815854294949794,72877.87412 73429.526492 58635.732608 7 97207283253632,2025-05-03 14:22:32,B9x3H9Lp+FSGwO1uHfTIpP6hhUhiDV6Vzta41dVLaMRN3oKvTZQh363nlVfowJhD+8WWaQVMib8k,1
174,0080220705913977059434285629469,73401.81131 19435.138873 95367.472262 9 69421487351737,2025-05-03 14:37:00,Sz/JD9h9W9W58iswP0+OmntPTBMxSO2R7lCdV25almP1r/ischrbQvZlDqNhhNMV/7jA7pa55HM=,1
175,2274461266322564361088270677063,49291.46603 01917.893705 28148.860516 0 23980458703330,2025-05-02 20:55:35,iC0zYJ6Re9zpvng1D54GHT4vww6QU3wPhtTd09v34jnQHr73029HMgyP83AtVwg7mrXrKFDF,0
176,4288946711764480009376899251990,43402.81911 98725.811241 85641.460392 5 63528825621824,2025-05-02 23:38:16,9I/PeDxTAL0yKfGARoXilYidTm8YmLd2OupaRc9B5rh9QNFJzpQ5YRv6L4IFjHkp3qUO3Rqk,1
177,1899658874868349850097957531500,03308.32914 46130.243318 39939.532266 8 09058344753200,2025-05-02 02:49:16,8QNGQBXHaUJHzRZJ9rHw7JWkIAM6X1oXE1RLKitvl6YnL6XkTBS/nWRJkOzZy9zsJxkSeJb8,0
178,8302140798501513089122928722824,30689.50437 63469.585414 56149.278444 1 31618330436141,2025-05-03 05:39:31,9S6RY023gOmTg8CDjWeLzLPyqqBX83Zc5GmTzat3x3V8w6QOCVxhZV/4G+rWltilAMr0MPU=,1
179,7613724894644835221411629345455,39696.13989 61342.945704 25181.241022 8 49267405227379,2025-05-01 21:52:12,kto1l9kDs7obyjd3LWqFIlZsNWmr3m6ePrCcfouDYDBaPFNFJQ9NfP8nezKauP87ETv7,1
180,5803230328058728442949501576358,08388.62874 57519.225542 82492.248019 9 73035740167013,2025-05-03 16:50:48,/FdrEisaMMS0SulmaCYBUXYo9M+uU5VSxdseNBf1UzA2XGq2aVei8pzsqRqLv0xY5wMVXw==,0
181,2054864408536827235785484466445,59837.28145 99169.609968 39892.254722 1 51022688228472,2025-05-02 22:11:53,0BH42O/Qk8CW9Z9uA1Dpj8Ml1NtA5amMRWckbThlvc/OfSYcxp/2blW4EEdt9hsWAgFIGWyd,0
182,6276500158197007951965801275745,75665.01553 02036.083996 03032.106228 4 93220653974402,2025-05-02 22:15:56,jRC5BNjhBr06dCXflDoF52RE+ntl9+WOVXL7rTmtf0rHfYFYh2w9Oe/sI2YuiEfrYYM=,0
183,9682179633131364430074303096244,56143.41036 07870.238470 82011.660721 9 28918716136868,2025-05-02 20:16:01,kwLrDjV2XccnD+RXFaB6ekvA/dFs+SKWFpejdwhF1FkQMWoSqmmdFueAyO5/osJx80ce,0
184,5197451197791884947512424011603,12242.71431 53521.527821 78146.566988 8 36728712594079,2025-05-02 20:01:22,4hTdJMGLxiR3Gw7FZKZhYJLM8iZJOHnu72lo/uNRrPQNZ3oG5B3i5FSWCzGuVlwlkfJT,0
185,8409501509459606962131116676106,32590.62822 04638.869723 13210.985720 2 91909811741672,2025-05-02 16:47:42,mC7Ivvo6gvH2F1jgrDU5c1icRLWf8GcA0l3m0ej6WFER4C2emT3uCzxWUcl7UmoEW4XZN3OpTw==,1
186,0416186097241964145979935935465,76163.58218 27434.496454 65939.980939 0 91745129467656,2025-05-02 01:11:23,su8FEeLz/ClhHGPS6a4+Blx4OIz8PDIvO8Jy58zzvy/orpd7aME9O9FXZFCIKRYS7Trc,0
187,5525487055210270828459225127942,88438.10804 55517.936865 22263.122305 6 10535502022612,2025-05-02 13:13:38,AfPc9b+BPzDlCT73MEw0wtWFA3Yl2EuzKpPfLtrAucvFBV/UKj4P1QiRJoyLEUuWQg==,0
188,7925623318030038010290633154481,39250.54290 95329.364809 84352.963488 6 81376298348944,2025-05-02 02:47:19,tm1vbHKIPYuyfzlaJ2k/WgepNTOm8AD1eyAxKYmKxDYY2xJcwNCLORmkdhfDT/yvZHpDJp289AOC,1
189,1416608719169041240900957765645,09668.62743 52525.786964 73250.788531 6 23237561428424,2025-05-02 01:24:46,AS100UntGw6M6oaTHsynFDp2t7wK7f02wswdqtYZNh/c6SZ6DMWNY/l+eU7IW4tXp8PG5xCrqXrgAQ==,1
190,3132619256652569446461334770976,23883.12904 94365.052523 62673.996503 7 05002271989437,2025-05-03 03:20:01,Qj4wtIcunNXykssHJyFfCwmpffvlLU33VEN2pdFTk+fdJ2eDZh3vBEhdDCye7a9+uVcKlg==,0
191,3359215855613294144931853075001,39932.91166 50326.296267 11781.190379 8 02215309568953,2025-05-03 04:46:30,JYEs2P6Ifzun/T75dO0rbhNPYFRFoDtBQE4G4eNFD4YFZuY0ZTf1afNA0szwcn0icNQOgn7E,1
192,6398769254871014960749636607884,45849.78439 88829.917591 01063.934469 0 49931403507369,2025-05-02 10:33:31,tojVrrD9LcqtRvmJoBU5QdeycEL0luZSy83nD5JTiG/EkC58VqD3n/9PXkTdYi08g+wJAwQ73/oX,0
193,6404893800015483080202657424040,59904.29054 66926.506961 73552.172794 9 44663482025125,2025-05-03 08:35:38,tvtq43bxwZG8G7liXcKcIqMEAQ5JYNLFuVYGl75M/HZOllqY54LK6dcBEGJ/D9NBazf8,1
194,8898161774351706446245834564749,33540.25450 74902.545812 50861.478987 0 78259325423733,2025-05-03 03:09:08,JGZyVxGP4RwyNyRz6BpZqQO0MHqjJhd4r3A0SnhxZ+GMytUXpmI9/5h6nRUT34YTe5M=,0
195,2344712400987977355239675035715,15757.73973 13261.609760 78704.229576 2 82975826010706,2025-05-03 15:47:19,Ky+Se/fXO6kpSXYQ6P6SWFy80x3QLJqL1UbMUZwrkhaVNybB3+TJLXNuEhUR3eozPQlble1OMA==,0
196,7590913514083808719496635341651,01742.37651 10089.566786 82172.616742 3 48489306398878,2025-05-03 04:56:20,oeG2tijQQZhNwNlIi89mFHvQKhSKD4vi+x35CSp/4yS1ha8vPvNaMS5YLg0VaNBIiDY=,0
197,0084505332512949560353627604595,34558.49286 10303.787351 98681.743590 5 03744110102184,2025-05-02 12:24:01,9xa7QKgmAD+f4tJ3uOwzIdjvKMAndiGLO3lbBbJ5EOrDttludWhxcAjcJbQ9Qd4Dd9iLV7A=,0
198,4688057193792042321521190740579,55826.42634 54958.725137 77807.249800 2 41165053206913,2025-05-02 05:00:28,MFK0xPGrc9YDuMrzKEr8sb6WbIFcsPPCqjIh4vz6y+08nOP/OHIJetukUQYmHOhLMQ==,1
199,8703214342062482171650986034496,26134.06199 53205.645768 45909.420302 6 19210795281574,2025-05-02 04:27:45,+9TwdY1gFj85EveRxrztQRdRD3ROxIwk5OdcNb/1qhViePvxFMgSJjZzkbilwQslL6Q=,1
200,8792518633655706612229019214281,16368.85094 34702.406981 47417.131432 4 91168137926181,2025-05-02 13:41:20,zTVNOeBvmISF9cGihaR6uPvipbmH7hxV/j4FdabL3gI922svg2DBfnFS63384Dsg/I9wei0=,1
201,4728970520618998342719836490873,61814.03694 34682.791703 02988.103306 4 99963133879831,2025-05-02 18:51:48,YOCy/RW99dQpKvxR60h2ECp155ytck4hKKnK73NDcSea5AyDjVrQCAB59jOOVVsWLgb9GfDoFo4=,1
202,3029128757560632871201996580820,56372.76608 85410.735232 88774.435311 6 97593574126785,2025-05-02 11:27:32,2p0LBzGJAK5AxjNUGfsnPP2VXi5LRLTHaPM1q1StX/DVbB+nooUxTjIH10fZHILe+Q==,1
203,4796357841919426106212365939022,77255.34925 13546.590157 50785.964414 1 32605643250788,2025-05-02 12:19:12,xcshi4tWJcydMqQmMXO4t4dEyYRp6UGrhUeT5ebmtRL8hWawZUG4OCki5U6bDMPjxerv,0
204,9536548195173406803454923612646,73960.02767 74498.695419 48668.252038 3 08875619873480,2025-05-02 21:55:53,U5cySTkSBGmdimFwvGqE7gnk5pE/oHSLNd03RNxX0vTP89kVLRWcqcTIiw2EKr47tQ==,1
205,2713086553449429751820048543694,86165.14443 47861.521558 95058.367784 4 32715583180559,2025-05-02 01:37:05,s2TBbgPYv4Gl/SZk2mZ3lMEtxYMu6dPdF8w8oWa7uwtl438fXb6JPnlx0FZgu/cxV4PtR+Rv,0
206,6193114051037048374946312008665,91453.27710 83210.906618 94864.455768 9 97439897919616,2025-05-03 00:51:39,Mcwavsan9wM1h1LJMi1Dyl4IYYNt5pX5fyBeXDtrbw/G3IqQaGXLgHFyyv9uiaG/XLSfXA==,1
207,8729128782826807366930718650185,89532.30007 39182.329585 00508.615675 5 56026438560411,2025-05-03 09:38:29,iO2Ou0hfcbpPPMhD2K6dDaGNYECPV9XvVOTEXjDmKo5+OGX9zENnnYF91iZ/H5+xWm8SWi3P,0
208,0096363844197815128720520269543,09948.79088 63004.420904 71407.874009 8 27218720803174,2025-05-02 19:09:04,S5nrBvWrVoqoMv3tmP8g58hV370lsfgzlugnsTePJyR6gxRy6cmkbA0em8pm5oCwMyZgP3Qbk7s=,0
209,0894167479958073525816882871972,44743.21788 42867.034579 57120.989692 1 67790496666221,2025-05-03 08:13:40,NF92XNNn3T8robq5N5CSyh6fTEZSLbUQHsRTDpPbubXwyTLs9MHNYErbXGdNLlRhFnS9,1
210,5974194271103410247666298147050,35718.27647 01078.471704 80718.622240 2 70536139709941,2025-05-03 10:28:21,KXNKYmFvEVHvNuRHYyZbzGQOEGXdpzmnVGpqxL4iEqV/clCdW8NhHpcaUKFZkzDoLugkcA==,1
211,2794283928869137777259134137445,19841.01424 86078.834908 95633.178096 1 51346013366989,2025-05-03 13:58:35,Oa7A3pKHLjc0W6FcMOVC7cVCVj7AfbQBkZEjawqff/mR2RFZvBfdjfrEftWdmy4N9GtEAU9JRg==,0
212,9017809820721527296642736327158,27127.99489 82436.530879 58253.027206 1 18408691308928,2025-05-03 03:56:41,vkPGYN/o04r3DxcSw881B6bhw5l/xTsAGzOinKVXZomfHbSI3+veq7i0ERCUV4NuF2m0EQ==,1
213,5111529926214203188230066466277,48968.62605 04984.087765 78090.472829 3 51510586930827,2025-05-03 10:02:45,OSGWnVAhrbH9EB2eTXtbrKYeEvikZNKJ2+RKUE/xg9nTRCGo/np5UjqT2K75t3R7uuhikw==,1
214,7811973055016150147266376317732,80642.26524 71477.207000 56616.907300 0 84442421379932,2025-05-03 08:54:11,JYLE/smAZm+OdBYWB1emm7aBryGfMUUoInSu7WIR+YQCqWbm/Nl+Hj65x/Re52hIeLwr7lUBcw==,0
215,7032506246577266891944352929232,87618.12589 25869.635858 18497.073289 8 56067120343650,2025-05-02 10:06:52,ZX0l847kSzkhKRbBxxwxJFxWFf2yoT9EC9tRZyBZQ07BPFMiah5sLvqEHK/S1IGhOp0=,0
216,9115747320615306558435519969066,58045.34662 01975.916401 93030.414183 5 49739412005285,2025-05-03 01:32:08,eBz9moJone8wlq5WT79jEgCtDuSmdJmcYOpShJkyqqDx5a2nzCS3Uf8DH6PAT8k1kGk6,1
217,7516733945435366050607868147822,43366.00459 36444.801543 04704.029161 3 41333231098281,2025-05-02 14:13:03,oU7u0aAZ7+zJA8VgFsCZv9WN42eHVbXOgVMEvOgU8tRkVY/71jIsnwxi8M0km2CgdBIt,0
218,5878508979850580451531486513352,71970.37970 50762.700532 26852.425846 2 68981399473000,2025-05-03 12:20:27,d87VXjjx826jzgNuQjIKzT+Go3P6NgK7Dsm6FBct+xaMk0tGUc93jYozVn8ADaChktR+,0
219,0963226680725330852626415019262,60615.07606 26645.108409 34696.251332 3 19817435059116,2025-05-02 08:01:53,Y7H9eMOeIRUeIfTy4K7174aavydnDDNYOtIenzwxc+kQBWsAK3v9ffHx2doW6FCcgQ8M26E=,0
220,3643111999545443456063898870743,82804.10545 90059.527787 17829.660564 2 69915574229826,2025-05-02 08:57:00,ncCs6Vrm6rX8MAxFG8E/YVIfIpjiInuuKDPHuK+SCueSOOXwhAKf4PwVDRGg1ipt6Qc=,0
221,1539392669464067603812087847622,66358.07692 98999.796027 98364.467548 6 25326903043968,2025-05-01 21:37:04,QTVhI9pYeNZR2hrqB1kWKlot0l3JaecwDQpuFJOiqZq+UYv1P38RPdRQ3ZUh/h1MqmWqQyV2Pg==,1
222,3556301050640034939055858007279,85074.14867 13941.405101 98512.989966 6 89445923699479,2025-05-03 16:05:09,sOQQD/KA+v/HTZN0txwPbCO3+IgUYZEC7+BfcE3iDhIPMeBWNUOW2BWnw0MhZZ1zB5JWTn9o,0
223,7873524590963810080524376247285,29745.07336 06856.084912 05491.350341 0 46200653702532,2025-05-02 18:30:41,XPH+/VT2+/rATmKMlfrNxivV7Anfn8vvj7HTzNoZXlQmccHQuyKpnx0u7/d5eanoOw==,1
224,4329579056965972086365994477539,11727.90312 19654.311930 26825.712817 2 58931195485699,2025-05-02 16:36:36,K12uHpqW6RiMnoB9cf+s9yMjYsA9pSYOEzOpVOTUbP9gxNjPixKCoWD6hinJS+NIvVQJ+w==,1
225,3244046876323554386814009011442,53683.42774 00756.019463 15600.888914 8 41839781736519,2025-05-03 11:51:45,dpm+5LQHM0nJAF55A1IEkK+RAySBIqH5lJVbwWg38mviG/Vnetod6cUCzEgtlxoswETD4rAuNVE=,0
